"Day","State","Daily mobility"
2020-07-10,"SN",5.72
2020-07-11,"SN",6.69
2020-07-12,"SN",14.45
2020-07-13,"SN",8.07
2020-07-14,"SN",10.86
2020-07-15,"SN",4.51
2020-07-16,"SN",5.93
2020-07-17,"SN",8.98
2020-07-18,"SN",6.02
2020-07-19,"SN",11.73
2020-07-20,"SN",-0.13
2020-07-21,"SN",-9.52
2020-07-22,"SN",1.84
2020-07-23,"SN",-0.19
2020-07-24,"SN",-0.55
2020-07-25,"SN",0.38
2020-07-26,"SN",-5.29
2020-07-27,"SN",-2.42
2020-07-28,"SN",-0.52
2020-07-29,"SN",-0.39
2020-07-30,"SN",-1.65
2020-07-31,"SN",-0.69
2020-08-01,"SN",-3.06
2020-08-02,"SN",-17.76
2020-08-03,"SN",-8.45
2020-08-04,"SN",-8.08
2020-08-05,"SN",-1.51
2020-08-06,"SN",0.11
2020-08-07,"SN",-2.46
2020-08-08,"SN",-3.32
2020-08-09,"SN",-5.81
2020-08-10,"SN",-6.04
2020-08-11,"SN",-4.36
2020-08-12,"SN",-2.72
2020-08-13,"SN",-2.01
2020-08-14,"SN",-5.87
2020-08-15,"SN",-7.27
2020-08-16,"SN",-1.86
2020-08-17,"SN",-4.87
2020-08-18,"SN",-4.81
2020-08-19,"SN",-2.37
2020-08-20,"SN",-0.39
2020-08-21,"SN",-2.5
2020-08-22,"SN",-9.58
2020-08-23,"SN",-4.58
2020-08-24,"SN",0.03
2020-08-25,"SN",-2.07
2020-08-26,"SN",-11.86
2020-08-27,"SN",-3.94
2020-08-28,"SN",5.06
2020-08-29,"SN",11.69
2020-08-30,"SN",-13.71
2020-08-31,"SN",12.09
2020-09-01,"SN",8.49
2020-09-02,"SN",5.42
2020-09-03,"SN",9.34
2020-09-04,"SN",8.92
2020-09-05,"SN",0.95
2020-09-06,"SN",8.16
2020-09-07,"SN",8.98
2020-09-08,"SN",6.92
2020-09-09,"SN",6.24
2020-09-10,"SN",4.04
2020-09-11,"SN",2.62
2020-09-12,"SN",1.41
2020-09-13,"SN",5.99
2020-09-14,"SN",4.31
2020-09-15,"SN",2.48
2020-09-16,"SN",-0.84
2020-09-17,"SN",-1.29
2020-09-18,"SN",0.89
2020-09-19,"SN",3.57
2020-09-20,"SN",10.63
2020-09-21,"SN",7.87
2020-09-22,"SN",8.44
2020-09-23,"SN",5.98
2020-09-24,"SN",3.87
2020-09-25,"SN",-2.74
2020-09-26,"SN",-7.57
2020-09-27,"SN",-1.16
2020-09-28,"SN",7.21
2020-09-29,"SN",6.89
2020-09-30,"SN",8.45
2020-10-01,"SN",14.13
2020-10-02,"SN",17.3
2020-10-03,"SN",36.93
2020-10-04,"SN",21.05
2020-10-05,"SN",13.41
2020-10-06,"SN",11.76
2020-10-07,"SN",1.65
2020-10-08,"SN",7.35
2020-10-09,"SN",12.6
2020-10-10,"SN",12.66
2020-10-11,"SN",8.65
2020-10-12,"SN",12.45
2020-10-13,"SN",13.68
2020-10-14,"SN",5.54
2020-10-15,"SN",13.49
2020-10-16,"SN",15.33
2020-10-17,"SN",4.57
2020-10-18,"SN",-0.73
2020-10-19,"SN",0.96
2020-10-20,"SN",1.58
2020-10-21,"SN",0.49
2020-10-22,"SN",7.19
2020-10-23,"SN",1.6
2020-10-24,"SN",5.65
2020-10-25,"SN",11.39
2020-10-26,"SN",-0.75
2020-10-27,"SN",1.23
2020-10-28,"SN",0.11
2020-10-29,"SN",2.58
2020-10-30,"SN",3.78
2020-10-31,"SN",7.33
2020-11-01,"SN",3.96
2020-11-02,"SN",4.66
2020-11-03,"SN",-1.12
2020-11-04,"SN",-0.5
2020-11-05,"SN",-2.32
2020-11-06,"SN",-9.44
2020-11-07,"SN",-3.9
2020-11-08,"SN",3
2020-11-09,"SN",-8.93
2020-11-10,"SN",-10.59
2020-11-11,"SN",-9.07
2020-11-12,"SN",-5.26
2020-11-13,"SN",-5.39
2020-11-14,"SN",-6.79
2020-11-15,"SN",-0.5
2020-11-16,"SN",1.45
2020-11-17,"SN",0.83
2020-11-18,"SN",9.93
2020-11-19,"SN",-1.42
2020-11-20,"SN",-6.64
2020-11-21,"SN",-13.44
2020-11-22,"SN",-13.36
2020-11-23,"SN",0.39
2020-11-24,"SN",-1.47
2020-11-25,"SN",-1.42
2020-11-26,"SN",-0.74
2020-11-27,"SN",-0.57
2020-11-28,"SN",-12.73
2020-11-29,"SN",-15.13
2020-11-30,"SN",-0.55
2020-12-01,"SN",2.72
2020-12-02,"SN",-19.34
2020-12-03,"SN",-16.64
2020-12-04,"SN",NA
2020-12-05,"SN",NA
2020-12-06,"SN",NA
2020-12-07,"SN",NA
2020-12-08,"SN",-5.15
2020-12-09,"SN",-14.58
2020-12-10,"SN",-9.07
2020-12-11,"SN",0.56
2020-12-12,"SN",-31.65
2020-12-13,"SN",-39.63
2020-12-14,"SN",-27.71
2020-12-15,"SN",-8.24
2020-12-16,"SN",-21.61
2020-12-17,"SN",-20.29
2020-12-18,"SN",-17.51
2020-12-19,"SN",-28.01
2020-12-20,"SN",-28.9
2020-12-21,"SN",-15.21
2020-12-22,"SN",-9.13
2020-12-23,"SN",-29.93
2020-12-24,"SN",-43.7
2020-12-25,"SN",-15.08
2020-12-26,"SN",-15.18
2020-12-27,"SN",-30.3
2020-12-28,"SN",-33.46
2020-12-29,"SN",-24.17
2020-12-30,"SN",-30.88
2020-12-31,"SN",-45.8
2021-01-01,"SN",-11.43
2021-01-02,"SN",-24.82
2021-01-03,"SN",-19.18
2021-01-04,"SN",-21.3
2021-01-05,"SN",-21.84
2021-01-06,"SN",-16.76
2021-01-07,"SN",-15.04
2021-01-08,"SN",-16.34
2021-01-09,"SN",-20.87
2021-01-10,"SN",-5.55
2021-01-11,"SN",-14.02
2021-01-12,"SN",-17.53
2021-01-13,"SN",-11.38
2021-01-14,"SN",-10.86
2021-01-15,"SN",-13.36
2021-01-16,"SN",-18.76
2021-01-17,"SN",-5.08
2021-01-18,"SN",-13.61
2021-01-19,"SN",-13.74
2021-01-20,"SN",-4.78
2021-01-21,"SN",-4.89
2021-01-22,"SN",-7.8
2021-01-23,"SN",-25.05
2021-01-24,"SN",-16.7
2021-01-25,"SN",-10.67
2021-01-26,"SN",-12.7
2021-01-27,"SN",-5
2021-01-28,"SN",-8.53
2021-01-29,"SN",-10.58
2021-01-30,"SN",-17.3
2021-01-31,"SN",8.1
2021-02-01,"SN",-7.32
2021-02-02,"SN",-7.11
2021-02-03,"SN",-9.4
2021-02-04,"SN",-8.25
2021-02-05,"SN",-9.07
2021-02-06,"SN",-24.75
2021-02-07,"SN",-26.47
2021-02-08,"SN",-21.94
2021-02-09,"SN",-14.33
2021-02-10,"SN",-12.77
2021-02-11,"SN",-10.36
2021-02-12,"SN",-10.48
2021-02-13,"SN",-17.51
2021-02-14,"SN",2.52
2021-02-15,"SN",-4.19
2021-02-16,"SN",-4.2
2021-02-17,"SN",-6.15
2021-02-18,"SN",-0.57
2021-02-19,"SN",-0.77
2021-02-20,"SN",-2.61
2021-02-21,"SN",16.67
2021-02-22,"SN",3.98
2020-01-01,"ST",15.12
2020-01-02,"ST",-13.25
2020-01-03,"ST",-12.23
2020-01-04,"ST",-1.3
2020-01-05,"ST",7.22
2020-01-06,"ST",9.52
2020-01-07,"ST",8.65
2020-01-08,"ST",11.13
2020-01-09,"ST",10.25
2020-01-10,"ST",12.5
2020-01-11,"ST",11.57
2020-01-12,"ST",7.06
2020-01-13,"ST",8.27
2020-01-14,"ST",6.91
2020-01-15,"ST",13.28
2020-01-16,"ST",15.13
2020-01-17,"ST",15.23
2020-01-18,"ST",13.43
2020-01-19,"ST",9.21
2020-01-20,"ST",8.09
2020-01-21,"ST",10.3
2020-01-22,"ST",12.62
2020-01-23,"ST",9.3
2020-01-24,"ST",10.57
2020-01-25,"ST",10.88
2020-01-26,"ST",7.27
2020-01-27,"ST",8.07
2020-01-28,"ST",8.06
2020-01-29,"ST",13.31
2020-01-30,"ST",13.83
2020-01-31,"ST",17.56
2020-02-01,"ST",6.49
2020-02-02,"ST",0.9
2020-02-03,"ST",9.41
2020-02-04,"ST",10.5
2020-02-05,"ST",12.06
2020-02-06,"ST",8.72
2020-02-07,"ST",9.36
2020-02-08,"ST",5.5
2020-02-09,"ST",-9.46
2020-02-10,"ST",-9.16
2020-02-11,"ST",-3.39
2020-02-12,"ST",-0.86
2020-02-13,"ST",-3.92
2020-02-14,"ST",-1.03
2020-02-15,"ST",5.41
2020-02-16,"ST",0.38
2020-02-17,"ST",9.79
2020-02-18,"ST",10.72
2020-02-19,"ST",10.74
2020-02-20,"ST",9.52
2020-02-21,"ST",11.1
2020-02-22,"ST",6.92
2020-02-23,"ST",-3.18
2020-02-24,"ST",8.24
2020-02-25,"ST",10.09
2020-02-26,"ST",9.05
2020-02-27,"ST",8.28
2020-02-28,"ST",10.83
2020-02-29,"ST",8.14
2020-03-01,"ST",7.32
2020-03-02,"ST",6.04
2020-03-03,"ST",3.28
2020-03-04,"ST",5.65
2020-03-05,"ST",5.78
2020-03-06,"ST",3.53
2020-03-07,"ST",3.1
2020-03-08,"ST",12.14
2020-03-09,"ST",8.12
2020-03-10,"ST",2.62
2020-03-11,"ST",4.64
2020-03-12,"ST",4.89
2020-03-13,"ST",1.13
2020-03-14,"ST",-1.13
2020-03-15,"ST",5.08
2020-03-16,"ST",0.94
2020-03-17,"ST",-6.53
2020-03-18,"ST",-8.56
2020-03-19,"ST",-14.55
2020-03-20,"ST",-22.79
2020-03-21,"ST",-30.37
2020-03-22,"ST",-24.23
2020-03-23,"ST",-22.9
2020-03-24,"ST",-25.62
2020-03-25,"ST",-25.53
2020-03-26,"ST",-25.69
2020-03-27,"ST",-25.97
2020-03-28,"ST",-28.13
2020-03-29,"ST",-44.77
2020-03-30,"ST",-25.82
2020-03-31,"ST",-24.65
2020-04-01,"ST",-24.34
2020-04-02,"ST",-23.83
2020-04-03,"ST",-23.09
2020-04-04,"ST",-31.18
2020-04-05,"ST",-24.57
2020-04-06,"ST",-17.66
2020-04-07,"ST",-18.97
2020-04-08,"ST",-15.75
2020-04-09,"ST",-15.19
2020-04-10,"ST",-29.87
2020-04-11,"ST",-19.44
2020-04-12,"ST",-8.45
2020-04-13,"ST",-37.87
2020-04-14,"ST",-19.89
2020-04-15,"ST",-18.63
2020-04-16,"ST",-13.95
2020-04-17,"ST",-11.98
2020-04-18,"ST",-17.72
2020-04-19,"ST",-18.58
2020-04-20,"ST",-12.54
2020-04-21,"ST",-13.09
2020-04-22,"ST",-10.98
2020-04-23,"ST",-10.56
2020-04-24,"ST",-8.64
2020-04-25,"ST",-20.91
2020-04-26,"ST",-13.11
2020-04-27,"ST",-9.69
2020-04-28,"ST",-11.83
2020-04-29,"ST",-10.77
2020-04-30,"ST",-6.51
2020-05-01,"ST",-28.91
2020-05-02,"ST",-27.71
2020-05-03,"ST",-32.77
2020-05-04,"ST",-21.09
2020-05-05,"ST",-20.42
2020-05-06,"ST",-12.39
2020-05-07,"ST",-7.6
2020-05-08,"ST",-4.68
2020-05-09,"ST",-4.54
2020-05-10,"ST",-7.11
2020-05-11,"ST",-13.62
2020-05-12,"ST",-8.68
2020-05-13,"ST",-7.73
2020-05-14,"ST",-5.16
2020-05-15,"ST",-2.57
2020-05-16,"ST",-6.86
2020-05-17,"ST",-8.27
2020-05-18,"ST",-2.22
2020-05-19,"ST",-3.52
2020-05-20,"ST",0.96
2020-05-21,"ST",-0.34
2020-05-22,"ST",-14.19
2020-05-23,"ST",-8.55
2020-05-24,"ST",-17.99
2020-05-25,"ST",-8.24
2020-05-26,"ST",-5.47
2020-05-27,"ST",-5.33
2020-05-28,"ST",-2.44
2020-05-29,"ST",0.48
2020-05-30,"ST",5.24
2020-05-31,"ST",16.03
2020-06-01,"ST",18.09
2020-06-02,"ST",3.41
2020-06-03,"ST",0.35
2020-06-04,"ST",-2.71
2020-06-05,"ST",-2.9
2020-06-06,"ST",-5.1
2020-06-07,"ST",-8.17
2020-06-08,"ST",2.4
2020-06-09,"ST",1.64
2020-06-10,"ST",3.08
2020-06-11,"ST",1.3
2020-06-12,"ST",2.04
2020-06-13,"ST",-2.1
2020-06-14,"ST",-18.1
2020-06-15,"ST",0.48
2020-06-16,"ST",1.83
2020-06-17,"ST",-0.13
2020-06-18,"ST",-3.65
2020-06-19,"ST",-1.68
2020-06-20,"ST",-1.37
2020-06-21,"ST",1.34
2020-06-22,"ST",2.38
2020-06-23,"ST",3.13
2020-06-24,"ST",3.18
2020-06-25,"ST",-1.81
2020-06-26,"ST",-6.76
2020-06-27,"ST",-2.29
2020-06-28,"ST",-7.29
2020-06-29,"ST",1.91
2020-06-30,"ST",2.51
2020-07-01,"ST",10.49
2020-07-02,"ST",11.14
2020-07-03,"ST",13.09
2020-07-04,"ST",6.33
2020-07-05,"ST",5.67
2020-07-06,"ST",9.93
2020-07-07,"ST",12.57
2020-07-08,"ST",7.19
2020-07-09,"ST",8.95
2020-07-10,"ST",9.2
2020-07-11,"ST",8.4
2020-07-12,"ST",14.51
2020-07-13,"ST",12.96
2020-07-14,"ST",15.02
2020-07-15,"ST",10.83
2020-07-16,"ST",9.33
2020-07-17,"ST",10.03
2020-07-18,"ST",9.34
2020-07-19,"ST",18.34
2020-07-20,"ST",4.78
2020-07-21,"ST",-5.8
2020-07-22,"ST",5.85
2020-07-23,"ST",6.88
2020-07-24,"ST",5.21
2020-07-25,"ST",5.04
2020-07-26,"ST",0.32
2020-07-27,"ST",3.27
2020-07-28,"ST",5.76
2020-07-29,"ST",4.79
2020-07-30,"ST",6.68
2020-07-31,"ST",7.7
2020-08-01,"ST",2.88
2020-08-02,"ST",-10.96
2020-08-03,"ST",0.73
2020-08-04,"ST",0.13
2020-08-05,"ST",5.46
2020-08-06,"ST",5.14
2020-08-07,"ST",2.3
2020-08-08,"ST",1.34
2020-08-09,"ST",3.21
2020-08-10,"ST",0.37
2020-08-11,"ST",1.05
2020-08-12,"ST",2
2020-08-13,"ST",1.34
2020-08-14,"ST",-0.33
2020-08-15,"ST",1.51
2020-08-16,"ST",8.44
2020-08-17,"ST",2.5
2020-08-18,"ST",2.76
2020-08-19,"ST",5.36
2020-08-20,"ST",6.18
2020-08-21,"ST",2.98
2020-08-22,"ST",3.34
2020-08-23,"ST",7.05
2020-08-24,"ST",6.77
2020-08-25,"ST",3.98
2020-08-26,"ST",-9.86
2020-08-27,"ST",3.8
2020-08-28,"ST",14.85
2020-08-29,"ST",15.18
2020-08-30,"ST",4.84
2020-08-31,"ST",16.15
2020-09-01,"ST",12.29
2020-09-02,"ST",7.26
2020-09-03,"ST",9.01
2020-09-04,"ST",8.64
2020-09-05,"ST",2.01
2020-09-06,"ST",12.59
2020-09-07,"ST",10.33
2020-09-08,"ST",9.36
2020-09-09,"ST",8.15
2020-09-10,"ST",6.43
2020-09-11,"ST",4.59
2020-09-12,"ST",2.97
2020-09-13,"ST",8.55
2020-09-14,"ST",5.91
2020-09-15,"ST",3.78
2020-09-16,"ST",0.89
2020-09-17,"ST",0.75
2020-09-18,"ST",2.17
2020-09-19,"ST",5.29
2020-09-20,"ST",13.79
2020-09-21,"ST",9.8
2020-09-22,"ST",10.72
2020-09-23,"ST",8.57
2020-09-24,"ST",7.2
2020-09-25,"ST",-0.57
2020-09-26,"ST",-3.84
2020-09-27,"ST",2.33
2020-09-28,"ST",10.8
2020-09-29,"ST",13.53
2020-09-30,"ST",10.54
2020-10-01,"ST",9.4
2020-10-02,"ST",14.64
2020-10-03,"ST",35.32
2020-10-04,"ST",18.68
2020-10-05,"ST",11.69
2020-10-06,"ST",8.75
2020-10-07,"ST",-1.27
2020-10-08,"ST",0.5
2020-10-09,"ST",12.35
2020-10-10,"ST",12.64
2020-10-11,"ST",11.67
2020-10-12,"ST",10.27
2020-10-13,"ST",11.75
2020-10-14,"ST",4.9
2020-10-15,"ST",10.73
2020-10-16,"ST",15.95
2020-10-17,"ST",4.34
2020-10-18,"ST",2.06
2020-10-19,"ST",-1.55
2020-10-20,"ST",-2.33
2020-10-21,"ST",-2.63
2020-10-22,"ST",2.42
2020-10-23,"ST",0.47
2020-10-24,"ST",6.68
2020-10-25,"ST",11.28
2020-10-26,"ST",6.57
2020-10-27,"ST",8.42
2020-10-28,"ST",7.82
2020-10-29,"ST",8.6
2020-10-30,"ST",15.95
2020-10-31,"ST",14.93
2020-11-01,"ST",9.18
2020-11-02,"ST",7.97
2020-11-03,"ST",2.84
2020-11-04,"ST",3.34
2020-11-05,"ST",-0.84
2020-11-06,"ST",-6.75
2020-11-07,"ST",-1.95
2020-11-08,"ST",4.62
2020-11-09,"ST",-7.2
2020-11-10,"ST",-7.84
2020-11-11,"ST",-6.35
2020-11-12,"ST",-1.85
2020-11-13,"ST",0.76
2020-11-14,"ST",-3.1
2020-11-15,"ST",6.03
2020-11-16,"ST",6.53
2020-11-17,"ST",1.31
2020-11-18,"ST",6.26
2020-11-19,"ST",3.91
2020-11-20,"ST",1.91
2020-11-21,"ST",-9.97
2020-11-22,"ST",-5.43
2020-11-23,"ST",3.48
2020-11-24,"ST",0.78
2020-11-25,"ST",1.17
2020-11-26,"ST",1.33
2020-11-27,"ST",4.4
2020-11-28,"ST",-9.04
2020-11-29,"ST",-9.82
2020-11-30,"ST",2.4
2020-12-01,"ST",7.68
2020-12-02,"ST",-14.06
2020-12-03,"ST",-10.91
2020-12-04,"ST",NA
2020-12-05,"ST",NA
2020-12-06,"ST",NA
2020-12-07,"ST",NA
2020-12-08,"ST",-1.62
2020-12-09,"ST",-10.06
2020-12-10,"ST",-3.13
2020-12-11,"ST",6.14
2020-12-12,"ST",-24.31
2020-12-13,"ST",-31.94
2020-12-14,"ST",-7.27
2020-12-15,"ST",19.49
2020-12-16,"ST",-14.92
2020-12-17,"ST",-14.62
2020-12-18,"ST",-10.86
2020-12-19,"ST",-18.87
2020-12-20,"ST",-22.32
2020-12-21,"ST",-8.45
2020-12-22,"ST",-1.76
2020-12-23,"ST",-21.9
2020-12-24,"ST",-39.43
2020-12-25,"ST",-12.64
2020-12-26,"ST",-14.84
2020-12-27,"ST",-24.06
2020-12-28,"ST",-24.59
2020-12-29,"ST",-14.69
2020-12-30,"ST",-23.29
2020-12-31,"ST",-42.98
2021-01-01,"ST",0.54
2021-01-02,"ST",-14.34
2021-01-03,"ST",-10.54
2021-01-04,"ST",-18.49
2021-01-05,"ST",-18.36
2021-01-06,"ST",4.66
2021-01-07,"ST",-9.33
2021-01-08,"ST",-11.17
2021-01-09,"ST",-13.16
2021-01-10,"ST",-0.14
2021-01-11,"ST",-5.67
2021-01-12,"ST",-7.23
2021-01-13,"ST",-2.24
2021-01-14,"ST",-2.58
2021-01-15,"ST",-4.45
2021-01-16,"ST",-12.87
2021-01-17,"ST",-2.34
2021-01-18,"ST",-5.33
2021-01-19,"ST",-6.21
2021-01-20,"ST",1.56
2021-01-21,"ST",1.08
2021-01-22,"ST",-1.69
2021-01-23,"ST",-10.78
2021-01-24,"ST",-10.52
2021-01-25,"ST",-3.19
2021-01-26,"ST",-5.07
2021-01-27,"ST",1.48
2021-01-28,"ST",-0.81
2021-01-29,"ST",-2.68
2021-01-30,"ST",-8.55
2021-01-31,"ST",10.19
2021-02-01,"ST",-4.36
2021-02-02,"ST",-4.59
2021-02-03,"ST",-3.88
2021-02-04,"ST",-5.39
2021-02-05,"ST",-3.29
2021-02-06,"ST",-20.42
2021-02-07,"ST",-34.78
2021-02-08,"ST",-36.42
2021-02-09,"ST",-23.7
2021-02-10,"ST",-15.58
2021-02-11,"ST",-13.97
2021-02-12,"ST",-12.68
2021-02-13,"ST",-16.72
2021-02-14,"ST",-5.79
2021-02-15,"ST",-6.66
2021-02-16,"ST",-6.72
2021-02-17,"ST",-3.64
2021-02-18,"ST",-1.47
2021-02-19,"ST",0.4
2021-02-20,"ST",-0.85
2021-02-21,"ST",19.31
2021-02-22,"ST",4.8
2020-01-01,"SH",0.72
2020-01-02,"SH",-14.05
2020-01-03,"SH",-15.55
2020-01-04,"SH",-5.77
2020-01-05,"SH",-1.61
2020-01-06,"SH",-6.87
2020-01-07,"SH",0.63
2020-01-08,"SH",2.01
2020-01-09,"SH",2.17
2020-01-10,"SH",3.17
2020-01-11,"SH",1.66
2020-01-12,"SH",-5.72
2020-01-13,"SH",2.22
2020-01-14,"SH",-2.14
2020-01-15,"SH",2.26
2020-01-16,"SH",6.79
2020-01-17,"SH",6.76
2020-01-18,"SH",2.41
2020-01-19,"SH",11.57
2020-01-20,"SH",2.72
2020-01-21,"SH",2.66
2020-01-22,"SH",5.77
2020-01-23,"SH",1.87
2020-01-24,"SH",2.61
2020-01-25,"SH",1.93
2020-01-26,"SH",5.26
2020-01-27,"SH",1.77
2020-01-28,"SH",4.69
2020-01-29,"SH",5.07
2020-01-30,"SH",5.72
2020-01-31,"SH",9.02
2020-02-01,"SH",1.07
2020-02-02,"SH",-1.26
2020-02-03,"SH",-1.57
2020-02-04,"SH",1.98
2020-02-05,"SH",4.04
2020-02-06,"SH",1.21
2020-02-07,"SH",2.73
2020-02-08,"SH",2.06
2020-02-09,"SH",-17.1
2020-02-10,"SH",-2.84
2020-02-11,"SH",-0.23
2020-02-12,"SH",1.62
2020-02-13,"SH",0.81
2020-02-14,"SH",4.78
2020-02-15,"SH",3.42
2020-02-16,"SH",-9.93
2020-02-17,"SH",1.86
2020-02-18,"SH",2.75
2020-02-19,"SH",3.75
2020-02-20,"SH",1.72
2020-02-21,"SH",3.67
2020-02-22,"SH",-2.21
2020-02-23,"SH",-9.24
2020-02-24,"SH",1.44
2020-02-25,"SH",1.85
2020-02-26,"SH",4.07
2020-02-27,"SH",2.05
2020-02-28,"SH",5
2020-02-29,"SH",1.44
2020-03-01,"SH",-2.94
2020-03-02,"SH",0.93
2020-03-03,"SH",-0.18
2020-03-04,"SH",3.25
2020-03-05,"SH",2.64
2020-03-06,"SH",-1.27
2020-03-07,"SH",2.31
2020-03-08,"SH",-2.88
2020-03-09,"SH",3.69
2020-03-10,"SH",-2.24
2020-03-11,"SH",3.34
2020-03-12,"SH",-1.21
2020-03-13,"SH",-3.37
2020-03-14,"SH",-6.05
2020-03-15,"SH",-18.4
2020-03-16,"SH",-11.93
2020-03-17,"SH",-20.88
2020-03-18,"SH",-26.81
2020-03-19,"SH",-28.51
2020-03-20,"SH",-32.18
2020-03-21,"SH",-37.58
2020-03-22,"SH",-42.28
2020-03-23,"SH",-33.97
2020-03-24,"SH",-35.77
2020-03-25,"SH",-33.4
2020-03-26,"SH",-33.94
2020-03-27,"SH",-35.09
2020-03-28,"SH",-35.04
2020-03-29,"SH",-48.22
2020-03-30,"SH",-34.29
2020-03-31,"SH",-30.97
2020-04-01,"SH",-36.4
2020-04-02,"SH",-35.28
2020-04-03,"SH",-33.05
2020-04-04,"SH",-39.56
2020-04-05,"SH",-36.11
2020-04-06,"SH",-26.78
2020-04-07,"SH",-29.43
2020-04-08,"SH",-26.14
2020-04-09,"SH",-24.2
2020-04-10,"SH",-40.94
2020-04-11,"SH",-28.87
2020-04-12,"SH",-25.67
2020-04-13,"SH",-43.15
2020-04-14,"SH",-31.42
2020-04-15,"SH",-28.81
2020-04-16,"SH",-26.62
2020-04-17,"SH",-23.7
2020-04-18,"SH",-28.77
2020-04-19,"SH",-30.34
2020-04-20,"SH",-20.73
2020-04-21,"SH",-23.3
2020-04-22,"SH",-20.87
2020-04-23,"SH",-19.22
2020-04-24,"SH",-19
2020-04-25,"SH",-25.69
2020-04-26,"SH",-34.7
2020-04-27,"SH",-18.34
2020-04-28,"SH",-22.52
2020-04-29,"SH",-23.98
2020-04-30,"SH",-18.8
2020-05-01,"SH",-36.83
2020-05-02,"SH",-31.88
2020-05-03,"SH",-35.17
2020-05-04,"SH",-25.63
2020-05-05,"SH",-27.5
2020-05-06,"SH",-20.02
2020-05-07,"SH",-16.12
2020-05-08,"SH",-13.66
2020-05-09,"SH",-12.32
2020-05-10,"SH",-10.99
2020-05-11,"SH",-15.92
2020-05-12,"SH",-18.98
2020-05-13,"SH",-17.95
2020-05-14,"SH",-12.94
2020-05-15,"SH",-14.25
2020-05-16,"SH",-15.2
2020-05-17,"SH",-19.69
2020-05-18,"SH",-8.37
2020-05-19,"SH",-5.84
2020-05-20,"SH",1.11
2020-05-21,"SH",10.72
2020-05-22,"SH",-11.72
2020-05-23,"SH",-4.3
2020-05-24,"SH",-15.98
2020-05-25,"SH",-3
2020-05-26,"SH",-2.84
2020-05-27,"SH",-4.16
2020-05-28,"SH",0.47
2020-05-29,"SH",4.35
2020-05-30,"SH",7.85
2020-05-31,"SH",10.47
2020-06-01,"SH",21.88
2020-06-02,"SH",4.29
2020-06-03,"SH",0.09
2020-06-04,"SH",-5.66
2020-06-05,"SH",-4.75
2020-06-06,"SH",-1.63
2020-06-07,"SH",-10.35
2020-06-08,"SH",1.67
2020-06-09,"SH",2.35
2020-06-10,"SH",2.63
2020-06-11,"SH",-0.82
2020-06-12,"SH",0.31
2020-06-13,"SH",-3.04
2020-06-14,"SH",-4.92
2020-06-15,"SH",3.11
2020-06-16,"SH",6.79
2020-06-17,"SH",3.56
2020-06-18,"SH",1.8
2020-06-19,"SH",-3.59
2020-06-20,"SH",4.72
2020-06-21,"SH",6.55
2020-06-22,"SH",3.48
2020-06-23,"SH",5.17
2020-06-24,"SH",6.68
2020-06-25,"SH",1.54
2020-06-26,"SH",-2.52
2020-06-27,"SH",3.69
2020-06-28,"SH",-6.11
2020-06-29,"SH",0.53
2020-06-30,"SH",-1.94
2020-07-01,"SH",9.54
2020-07-02,"SH",8.6
2020-07-03,"SH",8.22
2020-07-04,"SH",0.47
2020-07-05,"SH",-6.81
2020-07-06,"SH",7.35
2020-07-07,"SH",6.88
2020-07-08,"SH",8.5
2020-07-09,"SH",5.27
2020-07-10,"SH",2.45
2020-07-11,"SH",8.06
2020-07-12,"SH",9.24
2020-07-13,"SH",9.22
2020-07-14,"SH",5.25
2020-07-15,"SH",8.95
2020-07-16,"SH",11.74
2020-07-17,"SH",13.37
2020-07-18,"SH",15.01
2020-07-19,"SH",15.24
2020-07-20,"SH",11.2
2020-07-21,"SH",-3.42
2020-07-22,"SH",9.99
2020-07-23,"SH",11.86
2020-07-24,"SH",10.29
2020-07-25,"SH",12.06
2020-07-26,"SH",4.87
2020-07-27,"SH",11.52
2020-07-28,"SH",11.39
2020-07-29,"SH",9.75
2020-07-30,"SH",14.27
2020-07-31,"SH",18.17
2020-08-01,"SH",13.73
2020-08-02,"SH",11.68
2020-08-03,"SH",11.41
2020-08-04,"SH",11.63
2020-08-05,"SH",15.84
2020-08-06,"SH",20.61
2020-08-07,"SH",17.92
2020-08-08,"SH",20.94
2020-08-09,"SH",21.61
2020-08-10,"SH",22.32
2020-08-11,"SH",22.9
2020-08-12,"SH",22.09
2020-08-13,"SH",24.92
2020-08-14,"SH",24.31
2020-08-15,"SH",20.01
2020-08-16,"SH",20.52
2020-08-17,"SH",20.59
2020-08-18,"SH",20.97
2020-08-19,"SH",21.65
2020-08-20,"SH",23.66
2020-08-21,"SH",19.44
2020-08-22,"SH",13.01
2020-08-23,"SH",6.81
2020-08-24,"SH",16.03
2020-08-25,"SH",12.74
2020-08-26,"SH",0.07
2020-08-27,"SH",10.89
2020-08-28,"SH",18.52
2020-08-29,"SH",15.27
2020-08-30,"SH",16.71
2020-08-31,"SH",19.91
2020-09-01,"SH",21.07
2020-09-02,"SH",17.25
2020-09-03,"SH",13.71
2020-09-04,"SH",16.25
2020-09-05,"SH",10.67
2020-09-06,"SH",11.89
2020-09-07,"SH",15.37
2020-09-08,"SH",13.23
2020-09-09,"SH",11.5
2020-09-10,"SH",11.14
2020-09-11,"SH",8.21
2020-09-12,"SH",5.2
2020-09-13,"SH",9.18
